num_chars_s1,num_chars_s2,num_tokens_s1,num_tokens_s2,num_stopwords_s1,num_stopwords_s2,num_token_overlap,num_lemma_overlap,num_nouns_s1,num_nouns_s2,num_verbs_s1,num_verbs_s2,num_adj_s1,num_adj_s2
83,74,16,13,7,6,10,10,2,2,1,1,0,0
69,77,15,16,9,8,7,7,1,1,1,3,1,1
70,60,12,15,3,3,5,5,3,2,2,2,0,1
188,143,31,25,13,12,18,18,10,6,3,4,2,2
97,84,19,15,7,6,8,8,2,1,5,3,2,1
106,134,25,28,9,9,19,19,1,2,4,4,1,1
138,149,30,30,14,10,14,15,4,5,3,3,3,1
129,97,24,17,7,2,11,11,2,2,3,2,1,1
90,98,16,16,7,6,11,11,3,3,1,1,1,0
74,58,12,10,5,4,5,6,1,2,1,1,0,0
78,92,14,20,5,7,8,9,2,2,2,3,0,0
70,58,13,9,3,3,4,5,1,2,2,1,0,1
106,104,24,22,12,10,13,13,5,5,3,2,0,1
136,118,24,25,10,8,16,16,3,5,3,4,1,0
93,82,19,16,6,3,6,7,4,2,0,1,1,0
85,123,14,22,1,3,10,10,0,3,1,1,1,1
78,80,16,14,4,4,5,5,1,3,1,1,0,1
77,73,14,17,3,6,6,6,5,5,1,1,0,1
147,185,25,31,9,12,21,20,10,10,3,4,1,2
89,66,22,14,11,9,8,9,2,1,2,3,0,0
109,107,19,20,8,5,8,8,2,3,1,2,2,3
110,155,20,29,7,12,19,19,7,9,3,4,1,1
138,97,24,20,7,12,11,11,3,2,0,1,1,1
89,78,19,16,4,6,8,9,5,6,2,2,0,0
127,111,28,24,13,11,18,20,4,3,1,1,0,0
119,102,28,25,11,9,17,17,5,3,4,4,3,2
106,97,20,22,5,6,12,12,5,3,1,0,0,0
70,62,13,11,5,5,5,5,3,1,1,0,1,2
87,96,19,22,6,9,9,9,3,3,2,1,0,0
101,130,21,26,7,10,17,20,5,6,6,7,0,1
54,52,9,10,2,2,7,7,2,3,2,1,1,1
117,110,21,21,4,6,11,11,2,3,1,2,1,2
66,73,13,13,5,4,5,5,4,4,0,1,0,1
86,89,17,23,3,8,8,8,3,6,1,1,1,0
74,116,19,27,11,13,19,19,3,3,3,4,0,0
134,122,26,23,12,9,15,15,3,3,4,4,3,2
109,171,20,26,8,8,14,14,4,8,2,3,0,0
132,126,28,27,6,8,17,17,7,7,0,0,0,0
76,95,15,19,4,5,11,11,4,5,1,2,0,0
88,83,20,16,4,3,8,8,2,2,1,1,1,0
75,65,14,13,2,3,8,7,6,5,1,1,0,0
88,89,18,19,6,5,11,11,1,2,3,3,0,0
83,94,16,16,5,5,10,10,3,4,2,2,1,1
149,102,32,24,13,10,19,18,5,4,4,5,0,0
105,99,20,18,7,6,14,14,3,2,3,3,1,1
151,133,29,24,12,9,14,14,5,4,3,3,1,2
146,142,26,24,9,9,17,17,7,5,2,3,3,2
103,89,19,18,6,7,9,9,3,4,2,0,3,2
106,119,26,30,6,8,13,14,6,7,1,0,1,0
67,97,17,21,4,6,12,12,3,2,1,1,0,0
155,121,32,28,13,14,14,15,7,7,4,3,1,0
135,180,25,29,10,11,11,14,5,6,3,5,2,3
150,105,31,23,8,6,11,11,5,5,2,2,1,0
60,80,12,16,4,6,6,7,1,2,2,2,1,1
72,59,15,12,7,5,7,7,6,4,1,2,1,0
65,78,12,13,2,6,5,6,3,2,2,3,0,0
155,162,30,31,14,14,21,21,8,9,3,3,2,2
104,123,22,25,4,3,15,15,3,4,2,3,0,1
102,132,17,23,8,10,12,14,3,3,1,2,1,1
94,145,20,31,8,12,13,13,4,5,2,3,1,1
121,92,24,18,10,9,16,15,4,3,4,2,1,1
107,92,22,17,8,6,10,9,6,4,2,1,0,0
115,129,20,23,4,7,15,17,4,4,3,3,1,1
95,78,22,16,8,8,13,13,3,1,3,2,1,1
140,122,26,26,9,8,19,19,5,4,2,2,1,1
95,72,20,15,7,3,8,9,4,4,0,1,0,0
76,104,16,18,8,5,8,8,1,0,1,1,1,0
121,151,23,28,6,9,16,16,4,3,3,4,1,1
90,134,17,23,8,9,11,11,4,7,2,3,1,1
71,73,13,15,4,6,6,6,3,2,1,1,2,1
67,110,15,21,4,4,6,6,3,3,1,3,1,0
98,79,20,18,4,6,10,10,4,3,1,2,2,1
179,180,34,34,10,10,17,18,11,10,3,3,2,3
66,71,13,12,7,4,8,8,1,3,2,3,0,0
62,62,14,14,4,2,4,5,2,3,1,2,1,0
126,84,24,17,9,6,12,13,5,4,2,2,1,0
117,90,20,18,3,5,10,10,5,6,2,1,2,3
140,104,32,23,6,4,22,22,7,3,2,2,2,2
100,80,21,16,7,7,10,10,8,4,1,2,1,0
90,84,17,14,8,5,7,7,3,3,3,2,0,1
156,115,29,24,13,13,17,17,6,5,5,2,6,5
63,97,11,17,5,8,8,8,2,5,1,1,2,2
91,96,17,20,8,7,8,8,3,2,4,5,1,0
105,102,21,21,5,3,7,7,5,3,3,2,1,0
149,159,26,28,11,10,14,14,6,8,3,3,2,1
105,134,21,24,9,10,15,16,3,3,4,4,1,2
143,147,28,28,11,12,16,16,5,6,5,3,2,2
160,181,30,32,12,12,24,26,4,5,4,4,1,2
130,134,25,26,12,12,16,16,5,5,3,4,1,1
157,161,30,29,11,12,20,21,1,1,2,2,0,0
72,62,12,10,4,2,7,9,3,1,0,1,0,0
94,104,19,20,7,8,13,13,1,2,3,5,1,1
70,83,12,16,7,8,8,9,2,2,0,2,1,1
93,90,18,19,6,7,13,15,4,4,3,3,0,0
104,109,18,19,7,8,10,12,4,4,3,3,0,1
68,74,14,14,6,6,6,6,4,5,2,2,0,0
136,163,23,31,12,16,16,16,3,4,5,6,1,1
111,175,18,26,10,12,14,14,4,6,2,5,2,1
116,111,19,18,7,4,10,10,6,5,1,0,1,1
121,124,25,25,12,12,19,19,5,4,4,5,0,0
80,100,16,20,4,6,11,12,2,4,2,1,0,1
122,103,22,18,5,3,11,11,3,2,2,3,2,1
144,134,23,22,10,10,18,18,5,4,4,5,3,2
89,141,18,29,5,7,11,11,3,5,0,2,1,3
55,71,10,14,2,7,5,5,0,0,1,2,0,0
83,110,16,23,8,8,10,9,2,3,3,3,3,2
62,83,16,19,5,5,13,13,3,2,1,1,0,0
140,192,24,31,7,8,17,17,4,8,4,5,4,4
140,144,27,24,14,10,15,14,7,5,4,4,0,0
105,83,22,17,6,5,11,12,3,3,2,1,0,0
110,109,20,20,11,7,10,12,6,8,4,3,0,0
145,99,28,20,14,9,19,19,5,3,3,2,4,3
109,141,18,23,4,7,12,12,2,2,3,3,1,1
144,115,26,20,6,3,18,18,3,2,3,1,2,2
168,163,34,33,12,16,24,24,5,3,2,2,3,4
111,90,22,18,6,5,13,13,2,2,2,1,0,0
117,126,26,29,5,6,20,19,7,8,2,3,0,0
125,104,22,19,10,6,12,13,5,4,2,3,0,0
109,99,19,19,9,8,9,10,5,5,2,2,1,1
81,133,18,24,5,12,8,9,5,5,2,4,1,0
153,162,29,30,10,10,14,16,9,7,4,3,1,1
156,125,29,22,12,9,13,13,4,5,4,3,2,1
149,187,25,30,9,12,13,13,8,8,3,5,3,2
161,173,26,27,9,10,16,17,5,4,3,3,1,2
114,134,22,25,8,10,13,14,6,6,3,2,2,3
67,99,13,18,7,8,6,6,4,7,1,2,0,0
121,87,23,23,6,4,11,11,4,4,4,1,0,0
79,87,21,22,11,12,15,16,1,1,4,4,0,0
179,153,28,26,9,7,17,16,3,2,2,1,5,5
141,168,25,31,7,10,19,19,6,7,3,3,2,0
129,130,26,26,9,9,20,21,3,3,2,2,1,2
82,121,15,21,7,8,8,10,4,5,1,2,3,2
143,174,29,37,13,14,18,18,6,9,4,4,3,2
64,96,15,20,7,6,10,10,5,4,1,2,1,2
81,78,16,15,9,9,10,14,3,3,3,2,0,0
59,69,11,10,5,3,5,5,0,0,1,2,0,0
196,147,32,26,13,10,23,22,2,3,6,5,4,3
166,128,29,22,13,8,14,13,6,7,3,1,4,2
81,78,18,15,3,4,8,8,3,2,2,2,1,0
116,116,19,18,4,5,11,11,6,3,2,2,2,3
61,71,12,15,3,5,9,9,3,4,1,0,0,0
106,84,18,14,8,6,10,11,3,2,2,1,1,2
159,144,29,27,8,7,15,14,6,3,1,2,3,1
84,125,17,26,6,11,11,12,4,5,1,2,2,2
128,145,23,27,9,11,19,19,4,5,2,1,0,1
167,166,30,30,10,11,18,19,7,7,5,5,3,3
169,174,26,29,6,11,15,16,8,8,3,4,6,3
53,62,11,13,5,6,7,7,3,3,1,3,1,0
76,90,15,19,9,9,9,10,1,4,2,2,0,0
107,88,21,15,7,3,11,12,4,3,2,2,1,1
142,172,24,30,12,14,20,20,5,5,3,4,3,4
56,73,10,15,2,4,5,5,1,3,1,1,0,1
74,58,17,12,10,6,8,9,2,3,2,1,0,2
120,117,27,27,9,8,20,20,4,5,2,2,2,1
134,88,21,15,4,4,11,12,3,1,2,1,0,0
116,126,20,21,3,4,11,11,4,4,2,2,1,1
72,110,15,20,5,6,11,11,4,4,0,2,2,1
141,110,26,22,9,5,12,12,4,4,4,4,1,1
152,182,28,31,10,12,23,22,6,6,3,5,0,1
92,98,23,24,7,9,15,15,6,5,1,1,1,1
96,85,15,17,5,5,8,9,1,1,1,1,0,1
159,138,29,23,9,6,13,13,9,7,2,2,3,3
61,67,12,13,7,6,8,9,2,2,2,3,0,0
135,147,27,30,7,7,17,18,4,4,3,2,1,3
100,96,18,18,3,7,8,8,1,4,2,1,0,2
65,50,11,9,4,3,6,7,3,2,1,1,1,1
84,69,19,15,8,5,9,9,4,5,2,1,0,0
112,116,22,22,7,6,15,16,5,6,3,4,3,3
59,59,13,10,6,4,6,6,2,2,0,1,0,1
98,104,19,19,5,10,11,10,4,2,1,1,0,0
69,67,14,13,5,6,7,7,4,4,2,2,1,1
83,87,19,18,7,6,11,11,3,4,1,2,2,2
152,143,29,23,7,9,18,18,11,9,2,1,2,2
87,73,19,16,6,4,9,9,4,2,2,1,0,0
170,112,33,21,15,8,17,17,5,3,3,2,1,0
132,144,20,23,8,8,14,13,5,9,3,1,3,2
129,104,23,19,7,6,9,10,6,1,2,1,1,1
176,99,37,24,14,10,17,17,7,3,3,2,3,2
92,109,18,19,11,11,14,13,3,3,2,2,0,0
84,77,16,12,5,3,7,8,2,2,2,0,0,1
177,160,31,32,13,10,14,15,9,8,5,4,4,3
150,171,27,31,12,13,18,20,3,7,3,3,1,1
124,132,24,24,9,11,14,13,6,5,2,2,2,3
123,84,21,18,6,8,9,9,3,1,3,4,0,1
85,142,19,27,6,11,13,13,2,3,1,2,0,1
84,87,16,18,8,10,13,13,6,6,0,0,1,1
146,123,28,26,13,9,20,20,5,5,2,3,2,1
147,159,29,30,8,9,26,26,3,4,3,3,2,2
75,70,15,15,7,7,8,9,3,3,1,2,3,1
108,121,23,25,5,4,12,12,4,2,2,3,1,0
64,82,18,16,6,6,7,8,3,4,2,2,0,0
94,62,20,14,6,5,12,12,4,2,2,2,3,1
153,143,28,29,10,11,14,14,2,3,5,3,0,0
155,154,27,27,10,8,16,16,6,6,2,1,2,3
170,160,32,28,14,11,16,17,9,9,4,5,3,3
170,183,33,33,10,10,20,20,9,10,3,5,2,2
124,135,22,21,9,7,10,10,5,6,4,4,2,3
128,150,26,31,15,18,18,19,4,4,5,5,2,2
101,84,16,14,5,2,9,9,3,2,3,3,1,1
93,68,14,13,6,7,8,8,3,3,1,1,0,0
106,135,19,24,7,9,11,11,6,6,2,1,1,0
167,155,31,29,11,9,21,22,8,8,5,5,1,2
136,101,18,19,6,6,10,10,2,2,1,1,1,1
85,62,15,13,7,5,9,9,2,0,2,3,0,0
77,63,18,15,6,5,9,11,2,1,4,4,0,0
164,167,27,26,10,9,17,19,9,9,3,3,2,3
87,91,21,19,5,3,8,8,2,3,1,2,1,0
153,163,26,27,12,8,18,19,6,4,2,7,2,2
136,110,24,22,10,9,11,12,4,7,3,1,1,1
98,67,17,15,4,4,7,7,4,1,1,1,2,2
112,74,21,15,8,4,11,12,4,3,3,2,1,0
109,91,24,20,5,6,9,8,4,4,1,1,1,0
73,61,15,13,6,4,10,10,4,3,1,0,1,1
98,156,20,30,4,5,12,12,5,6,1,1,1,1
150,160,27,32,11,13,22,22,6,6,4,5,2,1
73,105,15,21,3,7,8,8,3,3,1,3,1,1
111,70,19,14,7,6,8,7,3,2,2,2,2,1
81,61,15,13,4,2,8,8,2,3,2,1,1,0
96,106,22,23,7,11,15,16,3,5,3,2,1,1
74,79,19,18,8,7,8,8,0,1,2,2,1,0
71,93,19,25,6,7,11,12,2,3,1,0,0,1
156,138,27,23,7,5,17,17,2,1,2,2,0,0
110,121,21,23,8,8,16,16,4,3,2,2,1,1
82,113,20,26,10,13,16,17,1,2,5,6,0,0
148,125,30,23,13,10,14,15,5,6,3,2,2,2
78,78,15,14,7,7,10,10,3,2,2,2,2,3
86,61,21,16,10,8,14,14,2,1,2,1,1,0
128,171,29,33,12,11,20,21,5,5,4,4,1,2
165,120,28,19,13,7,18,19,4,3,2,2,3,1
103,147,20,29,3,7,10,10,1,1,2,3,0,0
123,114,24,21,13,9,12,13,5,4,3,3,1,1
172,179,31,32,13,13,21,20,6,5,5,4,5,7
90,90,18,20,4,5,11,11,3,3,1,0,1,1
62,95,11,17,4,5,6,7,1,3,1,1,2,3
96,108,20,23,11,8,12,11,2,3,1,1,1,1
129,136,23,24,7,5,18,19,4,5,3,3,1,2
88,99,15,16,5,5,9,9,4,4,1,1,0,1
109,146,22,29,11,14,12,12,3,4,1,2,1,4
159,120,31,22,10,7,16,17,7,5,5,3,1,2
100,84,22,17,9,6,13,13,5,5,3,2,0,0
133,164,25,29,8,9,16,17,6,8,2,3,4,2
116,82,22,15,12,9,14,13,4,2,3,2,0,0
136,114,23,19,8,8,8,8,2,3,3,2,2,1
117,116,23,25,8,10,18,17,6,6,3,1,3,3
146,156,26,30,9,11,17,17,8,6,3,3,2,2
175,185,31,31,10,11,27,27,4,5,4,4,1,1
123,154,22,31,11,16,20,19,7,9,2,3,1,1
151,125,25,23,8,7,14,14,6,7,3,2,1,2
74,90,18,20,5,4,12,12,3,2,1,1,0,1
213,144,33,23,15,7,15,15,4,1,3,1,1,0
109,132,19,24,9,11,12,14,4,5,3,3,0,0
79,89,14,18,5,7,9,8,1,2,1,0,1,2
101,135,19,20,9,6,13,14,3,5,3,3,1,1
106,97,18,16,7,5,9,9,7,7,3,3,1,0
79,62,14,12,6,6,6,7,5,3,2,1,0,0
128,159,26,31,10,10,23,23,6,6,3,3,1,2
121,80,25,16,9,7,13,14,6,3,2,2,0,0
121,111,24,24,10,11,16,16,7,9,2,3,0,0
89,112,16,23,2,9,14,14,2,3,2,3,1,1
77,74,16,14,7,5,8,8,2,1,2,1,0,1
168,150,38,29,10,7,22,22,10,8,4,4,3,2
124,94,25,22,5,4,8,8,4,2,3,1,1,1
121,97,24,22,4,3,12,12,2,1,0,1,0,0
117,107,24,23,8,7,16,19,5,3,1,1,0,0
87,118,17,26,7,8,11,11,2,5,2,2,0,0
89,96,20,19,10,8,14,15,2,2,3,4,1,0
118,88,22,16,12,9,13,13,4,3,3,3,1,2
158,132,35,31,10,8,23,23,8,7,2,1,4,4
63,59,13,12,7,6,5,5,2,1,1,1,0,0
91,73,19,14,9,7,8,8,3,2,4,4,2,1
109,147,21,27,6,10,18,18,8,8,2,2,2,2
116,88,22,18,9,7,14,15,5,4,3,3,2,1
80,83,18,18,5,5,11,12,4,3,2,2,0,0
139,144,27,27,4,5,15,15,2,4,1,1,0,0
128,127,24,25,8,10,15,15,3,4,3,2,1,2
116,158,20,26,6,9,12,12,4,5,2,1,1,4
81,100,19,23,6,6,13,14,3,4,1,2,3,3
91,96,20,19,5,4,11,11,3,3,0,1,1,1
75,93,14,19,3,6,9,9,1,1,3,3,0,1
66,104,15,23,6,6,11,12,2,2,1,2,1,1
169,167,30,31,10,8,12,13,1,3,3,1,1,1
68,82,10,14,2,4,6,5,4,4,2,3,0,0
140,100,24,19,10,8,10,10,7,4,2,2,1,0
118,140,19,20,6,6,13,14,6,5,2,2,2,2
125,133,25,27,8,10,13,15,9,8,2,2,2,1
181,163,29,24,9,6,17,17,7,7,4,3,4,2
79,60,17,15,5,5,9,9,2,0,1,2,0,0
106,123,19,26,7,10,10,10,0,3,2,2,0,1
66,102,15,21,5,7,14,14,4,5,2,2,0,1
147,170,31,31,12,14,20,20,7,8,5,5,2,3
65,76,13,15,4,5,7,8,3,4,1,1,0,0
123,139,16,22,2,7,10,9,2,4,2,1,2,1
98,133,21,26,5,7,13,14,4,3,1,2,2,1
81,69,17,15,11,9,10,10,2,2,2,2,2,1
91,63,16,13,6,4,6,6,2,2,2,1,1,0
145,100,23,16,13,8,11,11,3,3,6,4,0,1
104,80,17,16,4,5,8,8,1,2,1,1,0,1
75,77,14,16,5,5,7,7,1,2,1,2,1,0
90,85,20,19,4,3,8,8,2,3,1,2,1,0
53,96,13,20,5,8,9,9,4,5,1,1,1,2
74,106,13,18,5,8,12,12,3,5,1,1,0,0
104,111,21,21,3,6,9,9,3,4,2,2,0,1
92,86,21,21,6,5,8,9,3,2,1,1,0,0
125,99,27,20,12,11,17,16,3,3,4,2,2,2
91,101,20,22,5,5,14,15,4,4,2,2,0,1
108,75,20,15,8,6,9,9,4,4,0,0,2,1
70,88,12,16,6,8,7,6,2,3,1,1,2,2
124,85,23,16,5,4,13,14,3,3,1,1,0,0
145,110,26,20,9,8,16,16,5,4,7,5,0,0
158,160,32,33,8,8,24,24,3,4,3,2,3,2
90,71,16,14,6,7,8,9,4,3,3,2,1,0
82,116,17,25,5,9,11,12,2,4,2,2,2,3
72,78,17,16,3,3,8,8,5,4,2,2,0,1
99,92,19,21,3,5,12,13,3,2,2,1,1,4
88,85,20,19,7,4,12,13,2,4,3,1,0,0
64,99,15,24,5,7,12,13,4,6,1,1,0,2
143,119,31,27,13,11,22,22,7,6,4,3,0,0
96,97,19,21,9,8,12,13,4,5,3,2,0,0
62,74,13,17,2,3,8,8,3,5,1,1,0,1
166,150,30,26,12,11,14,14,5,3,5,3,2,1
52,70,11,18,3,6,7,8,0,1,0,2,1,1
78,75,15,15,6,5,7,8,2,3,2,3,1,0
64,80,11,12,1,2,6,6,3,3,1,1,0,0
74,39,18,11,8,8,9,9,1,0,3,2,0,0
160,115,31,24,7,5,16,16,9,7,3,3,2,1
128,81,19,13,5,4,10,11,3,1,2,2,0,0
114,105,20,18,7,6,13,13,8,5,2,3,1,1
140,113,31,24,12,7,14,14,9,8,1,1,3,2
100,88,19,18,8,8,10,10,3,2,2,2,1,0
116,88,23,17,11,9,11,12,5,3,4,3,0,0
108,64,24,16,8,2,8,8,3,2,3,1,1,0
134,101,27,19,8,5,17,17,6,5,4,3,1,0
147,149,27,30,9,12,15,16,5,4,3,3,0,0
87,90,20,19,9,5,13,13,3,2,0,1,1,0
101,64,17,12,4,3,6,6,6,3,2,0,2,3
80,94,16,19,7,9,9,10,5,5,1,1,0,1
123,137,25,22,6,6,13,15,8,7,3,4,1,2
62,71,11,13,4,5,6,6,2,2,2,1,0,1
55,71,11,14,5,4,9,9,3,3,1,1,0,0
140,188,26,30,9,8,21,20,4,6,3,3,3,3
140,123,29,27,9,10,14,15,7,6,1,1,0,1
137,126,24,24,5,5,20,20,3,2,3,2,1,1
61,74,15,14,3,5,6,6,1,1,1,2,0,0
99,115,19,19,5,3,9,11,8,7,1,2,3,3
126,134,30,32,6,6,22,24,8,10,2,2,2,2
93,63,20,15,11,5,10,10,2,2,1,0,2,1
96,102,23,19,5,3,8,8,2,3,1,2,1,0
64,71,15,16,5,6,7,7,4,3,1,1,0,2
108,111,21,19,8,6,12,12,2,2,2,3,1,1
166,155,32,29,16,15,25,24,7,6,1,1,2,2
105,124,20,23,8,10,19,19,3,3,3,4,1,1
58,67,15,15,5,5,9,9,0,0,1,2,1,1
93,89,15,14,4,4,8,8,5,6,3,2,1,0
81,90,16,20,5,6,10,10,5,6,2,1,0,0
93,121,20,23,4,4,11,11,2,3,1,2,1,1
176,165,29,27,11,9,16,17,5,8,4,4,2,2
51,77,11,15,3,3,9,9,1,2,1,1,1,1
171,184,38,39,10,11,21,22,9,10,2,2,2,3
53,57,12,16,4,4,10,10,1,1,1,1,1,1
111,116,23,23,7,11,12,13,3,3,2,3,0,0
141,104,27,20,10,6,15,15,8,5,1,1,2,0
133,110,25,22,10,7,12,13,4,4,2,1,0,0
181,165,30,27,9,8,16,17,10,14,3,3,1,2
124,173,21,33,6,10,17,17,5,7,1,1,0,2
70,89,14,19,3,6,11,11,1,4,1,0,0,0
85,71,18,14,10,6,7,9,4,3,2,2,1,1
97,99,23,20,5,5,9,9,2,3,0,1,2,0
143,99,28,19,13,7,18,18,3,2,4,3,0,0
104,115,21,24,8,7,12,12,5,2,2,3,1,4
159,136,29,25,8,5,17,18,2,2,2,1,5,4
77,55,16,10,4,4,7,6,3,0,1,2,3,1
82,105,21,25,8,14,13,14,2,3,3,4,2,2
90,87,21,20,11,8,14,15,5,3,2,2,1,1
96,117,22,26,3,5,15,16,4,5,1,2,1,1
67,59,11,9,3,2,3,4,1,2,0,0,0,0
88,106,24,29,6,6,19,19,1,2,3,3,0,0
116,91,22,18,8,5,10,10,5,5,1,1,4,1
83,102,14,17,5,5,10,11,3,4,1,2,4,4
134,117,27,23,11,9,19,19,4,2,4,4,1,0
162,125,38,28,12,6,25,25,5,4,2,2,1,1
96,96,22,26,4,3,6,7,3,5,2,1,0,0
133,138,22,24,8,9,15,16,5,6,2,2,2,2
124,132,27,29,6,8,19,19,8,8,2,2,0,0
111,133,21,26,9,11,15,14,3,5,4,5,0,1
62,95,14,18,2,2,6,7,2,4,1,3,0,0
76,105,14,20,4,6,12,12,4,4,1,3,1,1
80,114,13,18,5,9,8,9,1,1,0,0,1,2
134,117,31,23,17,10,18,18,5,5,3,2,2,2
80,69,17,15,10,9,10,10,3,1,2,2,1,0
75,85,14,15,6,5,7,7,3,3,1,1,0,2
110,105,19,22,5,7,9,10,4,4,2,3,1,2
178,139,30,26,12,8,14,13,5,4,5,4,4,2
64,96,12,16,5,6,7,6,2,2,2,2,1,4
171,142,29,25,13,10,16,16,8,5,4,2,1,2
137,171,23,32,11,14,18,18,6,9,2,2,4,4
161,158,28,27,11,9,20,20,3,4,2,2,0,1
144,102,31,19,13,9,15,15,3,3,3,2,3,2
119,138,24,29,11,15,15,15,3,4,1,1,1,2
145,174,30,32,11,11,17,17,3,8,6,6,3,1
123,91,22,19,8,7,13,12,2,3,3,3,1,1
92,100,13,16,4,6,9,9,3,3,2,3,2,2
70,70,11,15,3,5,6,6,3,2,2,2,0,0
100,139,20,27,5,8,16,17,3,4,1,1,0,0
135,179,22,29,7,11,14,12,4,7,3,2,2,4
113,78,26,18,12,7,17,17,4,2,4,3,2,2
101,90,17,15,6,3,6,6,3,3,3,2,0,0
97,140,24,32,12,15,20,21,2,3,3,5,2,2
111,116,18,17,4,3,8,8,5,2,0,2,0,0
76,92,17,18,5,7,9,10,1,0,0,2,0,0
112,82,22,15,6,2,8,9,3,3,2,2,0,2
81,96,14,19,3,5,11,11,2,4,1,1,1,1
89,80,17,15,7,6,8,8,3,2,2,3,3,1
126,118,23,21,11,8,10,10,4,3,3,2,1,0
106,112,18,19,5,7,9,10,4,3,1,2,3,2
84,93,15,20,3,9,6,7,2,2,2,1,0,1
99,146,20,30,7,10,13,14,6,7,3,2,1,2
83,123,20,24,7,8,13,13,4,4,3,3,1,1
82,78,16,16,6,6,7,7,5,3,2,2,2,1
100,100,20,20,6,9,12,12,3,1,3,3,0,1
65,72,13,14,3,3,5,6,6,6,1,1,0,1
64,79,15,19,5,7,9,9,1,4,3,2,1,1
155,131,27,24,11,10,15,15,5,2,2,4,0,0
98,94,19,21,3,5,7,7,3,2,2,1,0,1
71,91,15,18,7,9,9,11,3,5,1,2,2,2
116,157,23,34,9,12,16,16,5,8,2,4,1,1
169,177,31,35,8,13,17,16,3,6,3,3,1,1
89,93,15,15,6,8,9,9,3,4,2,2,0,2
136,165,30,34,12,13,19,19,8,10,0,3,3,1
142,165,26,30,8,7,14,15,7,10,1,1,3,4
106,83,23,17,9,7,9,9,6,3,2,1,0,0
103,78,16,11,5,2,6,6,0,1,3,2,0,0
102,85,20,16,6,5,8,8,5,5,1,1,2,0
80,66,15,15,6,4,9,9,3,1,1,1,2,1
99,104,21,22,11,12,11,13,5,5,2,2,0,0
142,143,27,26,12,11,21,20,2,3,3,3,3,3
128,105,27,22,11,9,20,20,7,7,0,0,1,0
105,88,19,15,6,5,13,13,4,3,3,3,2,2
148,132,29,25,15,12,15,14,6,4,3,4,2,2
127,122,25,21,6,4,15,15,5,4,3,3,0,1
120,126,20,22,3,5,14,14,4,6,2,3,2,2
94,76,18,15,4,3,11,11,7,5,2,0,0,1
162,193,25,30,9,12,20,20,5,3,4,5,0,1
184,138,31,26,12,9,21,20,10,7,2,2,4,3
160,157,33,32,14,10,14,14,6,9,2,1,3,2
162,132,25,24,9,9,18,18,5,4,5,4,0,0
65,71,12,14,4,3,9,9,2,3,1,1,1,1
88,107,15,18,5,5,11,11,4,5,3,3,1,3
173,134,30,23,10,10,16,16,6,8,3,3,1,0
96,109,15,18,4,6,11,11,3,5,1,1,1,0
124,70,26,18,4,5,13,13,8,4,2,1,3,0
76,99,15,20,6,8,11,11,2,3,2,3,0,1
115,88,24,20,5,4,16,16,7,5,3,2,1,2
66,77,12,14,2,4,7,7,2,2,0,2,2,1
90,110,16,20,8,6,8,9,6,6,2,4,0,1
144,163,26,31,11,12,18,17,7,5,3,2,2,2
154,165,25,29,8,10,17,17,5,6,3,3,1,2
110,113,18,19,6,8,14,16,4,4,2,2,2,2
91,139,21,27,6,9,10,11,2,6,0,0,1,0
135,187,26,31,10,10,15,14,2,5,3,3,2,4
188,158,31,25,11,8,12,12,8,8,3,2,3,2
150,94,29,21,13,10,19,17,6,4,1,1,0,0
120,95,28,20,11,6,17,17,3,3,5,4,0,0
124,132,24,25,10,10,18,18,3,3,3,3,2,3
118,101,24,20,8,6,12,12,3,4,2,1,0,0
132,114,27,22,9,7,14,14,6,5,2,2,3,2
132,154,28,33,12,12,24,22,4,4,3,4,1,1
90,90,16,18,4,4,8,9,3,1,1,3,0,0
92,53,18,13,5,5,9,9,3,1,2,2,0,0
95,105,19,22,9,11,10,10,1,2,3,3,2,2
86,86,23,19,8,5,11,12,3,1,2,2,1,0
127,153,23,27,11,12,16,17,5,6,3,3,1,1
57,76,10,13,3,2,7,8,2,3,1,2,0,0
136,112,28,27,9,10,19,18,6,5,1,2,3,2
173,114,27,20,14,12,17,17,5,4,3,2,4,3
100,84,20,16,10,9,12,12,4,2,4,2,0,0
99,135,17,21,8,6,14,13,5,7,3,4,0,2
92,89,16,18,6,7,9,10,4,3,3,3,1,1
129,92,30,23,10,7,17,17,7,5,1,1,0,1
66,73,12,14,5,5,8,8,2,2,1,1,0,1
127,164,20,28,6,10,12,14,5,7,5,4,2,1
93,81,16,15,9,7,7,7,2,3,3,2,0,1
85,86,12,13,3,4,7,9,3,5,3,2,0,0
92,108,17,20,7,10,13,13,1,3,3,2,1,0
140,134,28,28,10,7,16,16,5,5,2,3,3,3
134,122,27,21,9,6,12,12,4,4,4,4,1,1
87,106,21,21,1,2,11,12,1,2,1,1,0,2
104,135,19,26,6,9,11,11,3,4,3,2,1,1
101,118,18,23,7,7,9,10,5,5,3,3,2,3
97,122,19,22,12,14,11,12,3,4,1,1,0,1
108,73,22,15,9,5,8,9,3,1,2,1,0,0
79,68,16,14,8,4,6,7,1,3,1,1,2,1
90,123,21,23,7,4,10,10,5,6,0,2,1,0
134,178,24,31,9,11,19,19,3,5,4,5,1,4
110,113,28,27,5,5,13,13,3,3,1,2,1,1
104,66,21,16,6,6,9,10,5,3,2,1,2,1
