num_chars_s1,num_chars_s2,num_tokens_s1,num_tokens_s2,num_stopwords_s1,num_stopwords_s2,num_token_overlap,num_lemma_overlap,num_nouns_s1,num_nouns_s2,num_verbs_s1,num_verbs_s2,num_adj_s1,num_adj_s2
21,20,5,5,2,2,2,2,1,1,1,1,0,0
44,52,9,9,4,3,4,5,2,4,1,1,1,0
35,13,8,5,5,4,4,4,1,0,1,0,0,0
72,48,12,8,3,1,4,6,5,4,2,1,1,1
35,53,9,12,3,5,7,6,3,4,1,1,2,1
28,37,8,9,4,4,7,6,3,3,0,1,0,0
56,39,11,6,2,1,3,3,2,2,1,0,1,2
32,31,7,7,3,3,3,3,2,2,1,1,0,0
43,37,10,8,4,4,2,3,4,2,1,1,0,0
45,52,9,8,0,0,1,1,2,4,1,1,0,1
67,99,13,18,7,8,6,6,4,7,1,2,0,0
59,42,10,7,3,1,2,3,3,2,1,1,0,1
158,121,31,23,12,8,19,19,5,4,2,1,3,3
98,113,19,23,4,6,12,13,3,3,3,2,1,1
93,80,20,18,11,8,2,3,4,2,2,4,1,0
61,54,13,11,5,3,3,3,3,2,1,2,2,2
46,50,8,7,1,1,0,0,1,2,1,1,0,1
31,38,8,8,4,3,6,6,2,3,1,1,0,0
28,34,7,7,3,2,3,4,2,2,1,1,0,1
41,56,7,8,1,1,2,1,2,2,1,1,0,2
29,28,8,6,4,3,3,4,2,2,1,1,0,0
30,25,7,6,3,3,3,3,2,1,1,1,0,0
85,58,20,13,9,6,7,7,7,3,1,2,2,2
48,48,7,7,1,1,2,7,3,3,1,1,1,1
25,35,5,9,2,4,3,3,1,3,1,1,0,0
34,26,10,7,5,2,6,4,4,2,0,1,0,1
147,160,24,30,10,13,15,16,6,8,3,4,0,0
28,26,6,6,1,1,4,4,2,2,1,1,0,0
136,112,28,27,9,10,19,18,6,5,1,2,3,2
158,147,33,31,15,14,24,24,8,6,3,3,2,5
56,68,12,15,4,7,10,9,5,6,1,1,0,0
116,88,22,18,9,7,14,15,5,4,3,3,2,1
54,50,11,12,6,5,6,7,2,2,2,2,0,0
22,30,6,7,4,4,5,5,1,1,1,1,1,1
134,117,31,23,17,10,18,18,5,5,3,2,2,2
109,141,20,30,7,8,15,15,5,8,2,3,3,3
38,28,9,7,4,3,3,3,3,2,1,0,0,1
37,40,9,8,4,2,6,7,3,3,1,1,0,1
98,133,19,24,6,7,17,17,5,6,1,1,5,5
29,25,7,7,3,3,3,3,2,2,1,1,0,0
39,28,7,7,3,3,2,2,2,2,1,1,0,0
178,178,30,32,12,12,13,14,4,4,2,1,0,0
53,44,11,10,5,4,4,3,3,4,2,1,0,0
34,25,9,7,4,3,4,3,3,2,1,1,0,0
50,34,8,6,1,1,5,5,4,3,1,1,0,0
49,49,10,9,1,1,3,7,3,3,1,1,0,0
49,41,6,7,0,0,4,4,3,2,1,1,1,1
48,44,10,9,2,2,6,5,3,2,1,1,1,1
36,36,10,10,5,5,8,8,3,3,1,1,0,0
42,37,10,9,4,4,7,6,4,3,1,1,0,0
42,54,7,7,1,1,2,2,4,3,1,2,1,1
36,32,8,8,3,4,6,6,3,2,1,1,0,0
41,44,10,11,6,7,9,8,2,2,1,1,1,1
45,49,13,14,8,10,9,9,1,1,2,3,1,0
55,49,9,9,3,3,0,0,4,3,1,2,1,0
51,54,10,9,3,1,4,5,4,3,1,1,0,0
106,84,18,14,8,6,10,11,3,2,2,1,1,2
57,62,13,15,7,8,8,10,4,4,1,1,0,1
86,134,16,26,7,10,15,15,3,4,2,3,2,2
99,94,19,19,8,10,12,14,5,5,1,1,2,2
45,28,8,5,2,0,3,3,1,1,1,1,0,0
35,66,8,13,3,6,6,6,2,3,2,2,0,1
54,55,11,10,5,3,7,8,4,4,1,1,0,1
30,36,8,8,4,3,5,5,2,2,1,1,0,0
53,74,12,17,6,9,6,6,4,4,1,2,0,2
44,39,8,6,1,2,3,4,2,1,1,1,0,0
39,27,8,7,3,3,4,4,2,2,1,1,1,0
32,32,8,8,4,4,6,6,2,2,1,1,0,0
130,173,20,29,3,10,15,16,8,8,2,2,2,2
43,75,11,14,7,7,1,1,2,1,2,0,0,2
51,41,9,8,2,2,2,2,3,2,1,1,0,1
28,32,7,7,3,3,4,3,2,2,1,1,0,0
31,31,7,7,5,5,6,6,1,1,1,1,1,0
104,80,17,16,4,5,8,8,1,2,1,1,0,1
38,45,8,8,1,1,2,2,1,3,1,1,0,1
28,36,7,8,2,3,4,5,3,2,1,1,0,0
18,17,5,5,2,2,4,4,1,1,1,1,0,0
148,128,25,21,10,8,13,14,9,6,2,2,1,1
66,62,18,12,7,5,2,4,4,2,1,0,2,2
35,23,9,6,4,2,4,4,3,2,1,1,0,0
69,72,11,11,3,3,10,9,0,2,2,1,2,2
78,80,12,14,5,7,8,8,4,4,2,2,1,1
33,41,7,8,3,5,4,4,3,2,0,2,0,0
61,32,13,8,7,4,6,6,3,2,2,1,0,0
70,50,15,12,6,5,3,5,3,3,2,1,3,2
67,45,13,11,7,5,6,7,2,2,1,0,0,0
65,61,14,14,8,8,7,7,5,5,1,1,1,0
120,117,22,22,11,10,15,15,3,3,4,4,2,1
43,32,5,4,0,0,2,3,2,2,1,1,1,1
34,29,8,7,3,2,6,6,2,2,1,1,1,1
39,42,11,10,5,3,7,8,4,5,0,0,2,2
54,48,13,12,6,5,10,9,3,3,1,1,2,2
95,79,18,13,7,5,9,10,2,1,1,1,0,0
48,38,6,5,0,0,4,3,2,3,1,1,1,0
48,38,10,10,4,4,4,4,3,3,2,1,0,0
81,96,14,19,3,5,11,11,2,4,1,1,1,1
30,30,7,7,3,3,6,6,2,2,1,1,0,0
130,97,21,16,6,4,14,14,3,2,3,3,3,0
26,55,6,12,2,6,4,5,2,4,1,1,0,0
81,97,17,20,6,5,11,11,2,3,1,1,1,1
46,63,6,9,0,2,2,2,1,3,1,1,1,1
50,46,11,10,5,4,7,8,2,2,1,1,2,2
37,44,9,10,4,6,7,8,2,2,0,0,0,0
82,107,14,18,7,10,10,10,3,4,3,3,0,0
49,42,7,5,1,0,4,4,3,3,1,1,2,1
28,28,7,7,3,3,6,6,2,2,1,1,0,0
49,58,10,12,4,5,9,10,2,3,1,1,2,2
40,68,8,13,4,5,8,8,3,4,1,2,0,1
55,76,14,14,9,7,1,1,0,3,2,2,1,0
24,37,5,8,2,4,5,5,1,2,1,1,0,0
65,52,11,9,5,3,5,7,3,3,1,1,1,1
101,119,15,18,2,5,8,9,5,3,2,2,2,0
52,57,12,14,5,6,8,7,3,4,2,2,1,1
43,37,7,6,1,1,3,3,2,1,1,1,1,1
33,25,9,6,4,2,5,5,3,2,1,1,0,0
178,115,31,19,10,6,17,17,8,5,3,2,3,2
97,74,23,19,10,7,3,3,4,1,0,3,5,2
51,48,10,10,3,2,4,8,2,2,1,1,1,1
51,34,11,8,5,4,7,6,2,2,1,1,2,0
24,32,5,6,2,3,4,5,1,1,1,1,0,0
66,55,16,11,6,6,4,4,2,1,2,1,2,2
110,84,21,15,8,8,2,2,1,1,3,3,0,0
106,135,19,24,7,9,11,11,6,6,2,1,1,0
101,104,20,22,10,10,5,5,2,5,4,2,1,2
29,39,4,5,0,0,2,2,1,1,1,1,1,1
37,29,10,7,5,3,4,3,3,2,1,1,0,0
48,40,11,10,5,5,9,9,3,3,1,1,1,0
76,70,18,16,9,11,6,7,3,2,2,1,2,1
47,38,8,6,0,0,4,4,4,3,1,1,1,1
65,72,12,15,2,3,6,6,4,3,1,1,1,0
36,39,7,7,1,1,5,5,2,2,1,1,1,1
30,37,6,7,2,2,3,4,1,2,1,1,1,1
39,32,7,6,2,1,3,3,4,2,0,1,0,0
43,46,8,7,2,1,1,1,1,2,2,1,0,1
46,31,10,7,5,3,6,6,3,2,1,1,0,0
30,47,8,12,4,7,6,5,2,3,1,1,0,0
49,49,13,12,6,5,9,10,3,3,1,1,2,2
124,132,24,25,10,10,18,18,3,3,3,3,2,3
36,78,8,16,3,6,6,7,2,4,0,0,2,4
130,148,23,24,7,7,11,13,3,1,1,2,4,2
49,49,11,11,4,4,10,9,2,2,1,1,3,3
29,49,6,10,3,4,4,4,1,4,1,1,0,0
50,47,11,11,5,4,8,8,5,5,0,0,0,0
25,19,7,4,3,1,4,4,2,2,1,1,0,0
94,99,21,20,13,12,2,3,2,5,2,1,2,1
80,111,17,22,9,9,13,13,2,4,3,4,0,0
47,53,9,11,3,4,7,8,3,4,1,1,1,1
26,34,7,7,3,3,2,2,2,1,1,2,0,0
40,48,10,11,4,5,8,9,4,4,1,1,0,0
62,64,9,11,2,2,6,7,1,2,1,1,1,1
76,120,14,27,6,4,5,6,1,8,1,1,1,2
53,37,8,6,2,1,1,1,2,2,1,1,0,0
37,54,7,11,1,4,6,6,2,3,1,2,0,0
106,130,21,29,5,13,5,6,6,5,2,3,2,0
27,28,7,7,3,3,6,6,2,2,1,1,0,0
49,46,9,9,5,3,6,6,2,2,0,1,2,2
63,43,11,8,1,2,3,4,2,2,1,1,1,0
46,46,7,8,4,2,1,1,1,1,1,3,1,0
17,17,5,5,2,2,4,4,1,1,1,1,0,0
35,25,7,6,3,2,3,3,2,1,1,1,0,1
21,20,4,4,1,1,3,3,1,1,0,0,1,1
114,75,24,16,11,7,6,6,2,2,5,2,0,1
27,33,7,9,3,4,4,5,2,3,1,1,0,0
61,51,13,11,5,4,5,5,5,3,2,2,0,1
38,45,10,12,5,5,8,8,3,5,1,1,0,0
48,52,8,9,2,3,7,7,1,1,1,1,1,1
55,50,11,10,2,2,5,5,2,1,2,2,1,1
148,132,29,25,15,12,15,14,6,4,3,4,2,2
108,150,21,29,8,13,20,20,3,5,6,7,0,0
19,17,5,5,2,2,3,3,1,1,1,1,0,0
57,73,11,11,4,4,4,4,2,4,1,1,1,2
34,43,6,7,1,1,6,6,2,4,1,1,1,0
58,48,10,7,3,0,2,2,2,2,2,1,0,0
19,22,5,7,2,2,4,5,0,0,0,0,0,0
80,96,16,18,8,9,13,13,4,4,0,0,1,1
41,36,8,6,2,1,5,5,4,3,2,2,0,0
57,49,11,10,3,1,2,2,4,2,1,1,1,0
22,18,6,6,2,2,5,4,2,2,1,1,0,0
24,32,4,8,1,2,2,2,0,2,0,0,0,1
76,95,15,19,4,5,11,11,4,5,1,2,0,0
49,27,12,8,6,4,7,6,4,2,2,1,0,0
32,36,5,5,0,0,3,4,1,1,1,1,1,1
74,79,19,18,8,7,8,8,0,1,2,2,1,0
57,49,10,8,1,2,5,5,3,2,2,1,0,0
27,39,6,8,2,3,3,3,1,2,1,2,0,0
124,132,27,29,6,8,19,19,8,8,2,2,0,0
45,24,10,6,5,3,5,5,2,1,1,0,1,1
194,256,28,38,12,15,23,22,6,7,5,6,3,4
32,28,8,7,4,2,3,3,2,2,1,1,0,1
78,61,15,12,4,5,8,8,3,4,1,1,1,1
127,115,25,21,8,6,16,17,3,4,3,2,2,1
59,41,12,7,4,2,4,4,3,2,1,0,0,1
38,36,9,10,4,5,6,5,3,3,1,1,0,0
84,125,17,26,6,11,11,12,4,5,1,2,2,2
44,45,9,10,2,4,4,6,3,3,1,1,2,1
51,65,9,11,2,3,7,7,5,4,1,1,1,1
102,67,21,12,11,7,1,2,1,2,3,2,2,0
45,49,9,10,4,5,6,6,3,3,1,1,0,0
70,74,16,15,7,9,4,4,5,3,3,3,0,0
115,94,25,20,3,3,11,11,6,5,1,0,0,0
31,26,7,6,3,2,5,5,2,2,1,1,0,0
29,23,7,4,3,1,3,3,0,1,0,0,1,1
41,34,7,5,2,0,4,4,1,1,1,1,0,0
34,45,9,10,4,4,4,3,3,2,1,1,0,2
28,27,7,7,3,3,6,6,2,2,1,1,0,0
49,23,12,7,9,5,5,6,1,0,1,2,1,0
48,51,10,12,3,2,4,4,3,4,1,1,1,1
58,62,14,16,5,9,6,6,3,4,1,1,2,0
28,48,5,8,1,2,2,2,1,2,1,1,0,1
69,74,13,14,4,6,8,8,3,3,2,1,2,2
40,50,7,7,0,1,1,3,2,2,1,2,1,1
43,45,10,9,6,5,6,6,3,2,1,1,0,1
84,56,15,11,3,2,8,8,2,3,2,1,0,0
46,63,9,13,4,3,5,5,2,2,1,0,1,6
106,50,18,12,10,6,2,2,5,2,0,2,2,0
45,50,10,11,5,5,4,6,3,3,1,2,0,1
19,24,6,7,2,3,5,5,2,2,1,1,0,0
100,100,20,20,6,9,12,12,3,1,3,3,0,1
62,61,15,13,7,7,5,6,4,4,1,1,2,0
25,33,6,8,2,3,5,5,2,2,1,2,0,0
49,61,10,13,2,2,7,8,5,7,1,1,1,1
44,37,10,9,3,3,8,7,3,4,0,0,3,1
58,41,10,7,0,1,1,1,2,1,1,2,2,1
28,28,6,6,2,2,5,5,2,2,1,1,0,0
21,26,6,6,2,3,5,5,2,1,1,1,0,0
50,59,11,12,5,9,7,7,0,0,2,2,0,1
79,66,17,14,8,6,14,13,4,3,2,2,0,0
49,43,8,8,1,2,5,5,3,1,1,2,1,0
50,55,9,10,4,4,5,6,3,3,2,2,0,0
47,44,7,7,2,2,4,5,1,1,1,1,0,0
103,106,21,18,11,7,10,10,3,3,4,5,1,1
33,39,9,13,6,8,7,6,0,0,1,2,1,1
89,58,17,12,7,3,9,9,3,2,2,1,0,0
52,57,12,15,4,7,5,5,4,6,1,1,2,0
78,111,15,23,7,8,12,11,4,3,1,2,1,1
52,62,11,14,5,8,6,6,4,4,1,2,0,0
34,44,9,11,4,3,5,4,2,3,1,1,1,3
21,28,6,7,2,3,5,5,2,2,1,1,0,0
40,51,7,8,2,2,5,5,2,2,1,1,0,0
28,29,7,7,2,2,3,4,2,2,1,1,1,1
45,46,11,9,6,4,6,5,3,3,1,1,0,0
53,53,9,9,2,2,5,8,2,2,1,1,2,1
55,37,8,6,1,1,2,2,4,1,1,1,0,1
28,23,7,5,3,1,3,3,2,2,1,1,0,0
56,71,10,11,3,4,5,5,2,0,1,1,0,0
23,17,5,4,2,1,3,3,1,1,1,1,0,0
36,37,9,9,4,4,5,7,3,3,1,1,0,0
22,26,6,7,2,3,5,5,2,2,1,1,0,0
44,43,6,6,1,1,3,5,1,1,1,1,0,0
38,61,6,9,1,2,2,2,1,3,2,2,0,2
125,140,25,22,8,9,15,15,7,5,2,3,1,2
136,118,24,25,10,8,16,16,3,5,3,4,1,0
215,160,37,27,12,8,17,17,8,7,5,3,3,2
31,32,8,8,4,4,6,6,2,2,0,0,1,0
75,100,15,21,5,10,11,10,3,2,2,3,0,2
65,72,13,14,3,3,5,6,6,6,1,1,0,1
33,31,9,8,4,4,4,4,3,2,1,1,0,0
49,67,12,15,7,9,10,10,1,1,2,3,0,0
29,36,7,7,3,3,4,4,2,2,1,1,0,1
159,124,28,22,8,6,19,20,4,3,4,3,2,3
46,65,6,8,1,1,1,2,2,3,1,2,0,1
21,22,6,6,2,2,4,4,2,2,1,1,0,0
18,22,7,7,4,3,4,3,2,2,0,1,0,0
35,33,6,5,1,1,0,0,2,4,1,0,0,0
40,44,9,11,3,4,5,5,0,2,2,2,0,0
109,91,24,20,5,6,9,8,4,4,1,1,1,0
71,49,18,13,11,8,11,11,0,0,2,1,2,1
40,46,6,9,1,0,2,2,0,2,1,1,0,2
50,30,10,6,5,3,6,6,1,0,2,2,0,0
43,26,10,7,5,3,6,6,3,2,1,1,0,0
65,67,16,16,8,7,7,6,5,4,1,2,1,2
90,70,16,13,8,7,8,9,4,3,2,2,1,1
85,62,15,13,7,5,9,9,2,0,2,3,0,0
56,46,12,11,6,5,5,4,3,4,2,1,0,0
136,176,22,29,7,11,9,9,5,6,3,3,5,2
32,30,8,7,4,3,6,6,2,2,1,1,0,0
42,35,10,7,4,2,4,5,3,2,1,1,1,1
35,29,8,7,5,4,6,6,2,2,1,0,0,0
79,53,21,14,15,10,2,2,3,2,3,2,1,0
33,32,7,8,2,4,5,5,3,2,1,1,0,0
43,42,6,5,1,0,4,3,2,2,1,1,1,2
26,28,6,8,2,4,3,3,2,3,1,1,0,0
35,60,11,16,6,7,8,7,4,5,0,2,0,0
25,24,6,6,2,2,4,5,2,2,1,1,1,1
50,50,8,9,1,4,3,5,1,2,1,1,1,0
45,45,7,6,0,1,1,1,3,2,1,1,1,2
19,20,4,5,2,2,0,1,2,1,0,1,0,1
68,57,12,8,5,2,3,3,2,2,1,1,0,1
126,115,26,24,9,11,15,15,5,5,2,2,0,0
38,42,10,11,6,7,6,7,2,2,2,2,0,0
62,56,9,9,3,3,6,6,1,1,2,2,0,1
48,66,12,15,7,11,7,8,2,1,2,2,1,1
41,32,7,6,1,1,3,3,2,1,1,1,1,1
57,60,10,11,3,3,6,6,3,2,0,1,2,2
17,23,5,6,4,5,5,5,0,0,1,1,0,0
17,18,5,5,2,2,4,4,1,1,1,1,0,0
60,99,14,21,8,7,3,4,2,6,1,1,2,2
31,22,8,6,3,3,2,3,3,1,1,1,0,0
40,66,9,14,3,7,1,3,3,3,1,2,1,1
167,132,31,23,11,8,16,16,9,7,4,3,2,2
76,68,10,10,1,3,5,5,4,3,2,2,1,1
68,67,14,15,6,7,7,6,5,5,1,1,1,1
80,72,13,14,3,5,8,9,1,2,2,2,0,0
32,38,8,9,5,6,7,8,2,2,1,1,0,0
74,58,15,13,7,6,2,2,5,1,2,2,1,0
28,50,7,11,3,5,6,5,2,2,1,1,0,2
44,56,7,7,2,1,0,0,0,4,2,1,0,0
49,38,9,8,4,3,4,4,4,4,0,0,1,0
33,25,8,7,3,3,3,3,3,2,1,1,0,0
25,28,5,6,1,1,2,3,2,2,1,1,0,0
38,48,9,11,3,5,5,6,2,2,1,1,2,2
88,68,19,16,8,7,6,5,5,6,3,1,0,1
64,81,13,15,6,8,2,2,1,2,3,3,2,2
57,69,14,12,7,6,7,9,0,0,3,4,0,0
16,14,5,5,4,4,4,4,0,0,1,1,0,0
23,26,7,9,3,4,4,3,2,5,0,0,0,0
20,26,5,7,1,2,4,5,2,3,1,1,0,0
35,35,9,8,4,4,5,5,3,2,1,1,0,0
39,68,9,15,3,6,8,7,2,3,2,2,0,2
59,40,13,9,8,5,6,6,3,2,1,0,0,0
64,96,12,16,5,6,7,6,2,2,2,2,1,4
54,42,12,10,7,5,4,5,3,2,1,3,1,0
47,56,9,10,5,5,2,2,2,2,1,1,0,1
34,34,5,6,1,1,2,2,0,2,1,1,0,1
19,22,5,5,2,2,4,4,1,1,1,1,0,0
43,55,7,11,1,4,6,6,1,1,0,1,1,0
39,36,6,6,2,1,3,4,1,2,1,1,0,1
23,25,6,7,2,3,3,3,2,2,1,1,0,0
42,31,8,6,3,2,6,5,3,2,1,1,0,0
50,64,7,11,1,3,5,5,2,2,1,2,0,1
70,70,11,15,3,5,6,6,3,2,2,2,0,0
60,82,12,12,3,4,4,4,5,5,1,1,0,0
27,30,8,7,4,3,4,4,2,2,1,1,0,0
139,94,25,17,5,3,11,11,7,4,2,2,2,2
130,118,39,39,8,8,22,22,3,3,4,3,1,2
116,111,19,18,7,4,10,10,6,5,1,0,1,1
35,35,8,8,2,3,3,3,2,2,0,0,3,2
26,33,7,10,3,5,6,5,2,3,1,1,0,0
181,163,29,24,9,6,17,17,7,7,4,3,4,2
145,123,31,28,10,9,24,24,4,4,4,3,1,1
38,53,9,12,4,6,4,4,2,3,1,1,0,0
72,36,18,8,11,4,5,5,6,3,1,1,1,0
42,41,5,6,0,1,2,2,1,1,1,1,2,1
59,64,14,13,5,5,5,4,4,4,1,1,3,2
26,22,5,5,2,2,2,2,1,1,1,1,0,0
46,49,8,9,2,2,4,8,3,3,1,1,1,1
28,28,6,7,1,3,4,4,3,3,0,0,1,0
40,46,7,8,2,2,5,5,2,3,1,1,0,1
31,32,8,8,3,3,3,3,3,1,1,2,0,0
84,66,18,14,11,8,4,4,5,3,2,2,0,0
83,90,20,17,13,5,2,4,2,5,3,1,1,2
51,32,13,9,7,6,5,7,1,0,1,1,1,1
19,32,5,6,2,1,2,3,2,2,0,0,0,1
34,26,8,7,3,3,5,5,2,2,1,1,1,0
26,25,6,6,2,2,5,5,2,2,1,1,0,0
52,49,10,9,3,3,5,6,3,3,1,1,2,1
30,27,7,6,2,2,5,5,2,2,1,1,1,0
52,58,8,8,3,1,3,3,3,4,1,1,0,0
35,25,10,7,5,3,7,6,3,2,1,1,0,0
103,90,19,14,6,5,8,8,4,4,2,2,2,2
51,45,9,8,2,2,3,2,2,3,1,0,1,2
53,59,10,9,3,3,6,6,4,4,1,1,0,0
89,106,20,22,9,12,12,13,6,7,3,3,1,0
40,47,5,7,0,0,1,1,2,3,1,2,2,0
41,36,8,7,2,2,3,5,0,1,1,1,2,0
47,47,12,12,6,8,10,9,3,3,0,0,3,2
47,42,9,5,1,0,3,3,4,2,1,1,1,1
64,28,14,7,8,5,4,4,4,2,1,1,0,0
33,34,9,9,4,3,6,6,1,1,1,1,0,0
53,50,9,9,2,1,2,2,0,2,1,2,1,1
140,144,27,24,14,10,15,14,7,5,4,4,0,0
59,37,10,6,0,1,2,2,4,2,1,2,1,0
196,126,32,23,13,9,18,19,9,5,4,2,1,2
50,44,11,10,5,4,8,8,3,3,2,1,1,1
37,32,6,5,1,0,4,4,2,1,1,2,0,0
35,61,6,9,1,1,4,4,1,1,1,3,0,1
44,29,10,8,4,4,6,6,2,2,1,0,2,1
47,40,9,9,3,4,2,3,2,2,1,2,2,0
69,74,12,13,7,5,7,8,1,2,1,3,2,0
88,83,16,20,6,8,7,7,4,4,1,2,2,0
61,67,14,15,7,9,7,8,4,5,2,1,0,0
33,50,6,9,1,1,1,5,3,4,2,2,0,0
74,76,17,18,5,5,12,12,6,6,2,2,0,0
43,42,6,6,0,0,4,5,3,3,1,1,2,2
30,29,9,9,2,2,7,7,1,1,1,1,0,0
125,106,18,15,4,4,7,7,1,5,2,2,1,0
58,49,11,9,3,3,6,6,4,4,1,1,0,0
43,34,7,6,2,1,4,4,3,3,1,1,0,0
27,28,7,7,3,3,4,4,2,2,1,1,0,0
51,30,12,7,6,3,6,7,4,2,1,1,0,0
43,45,7,6,2,0,3,3,2,1,1,1,1,0
106,123,19,26,7,10,10,10,0,3,2,2,0,1
29,27,7,7,3,3,3,2,2,2,1,0,0,1
44,28,8,6,1,1,1,1,1,1,1,1,2,0
40,52,8,9,3,3,5,6,1,1,1,2,0,0
20,23,6,7,2,3,4,5,2,2,1,1,0,0
48,55,8,8,1,1,3,4,0,3,1,1,1,1
37,32,9,8,4,3,6,6,2,2,1,1,1,1
42,59,10,14,4,7,9,8,3,4,2,2,0,0
37,34,9,8,5,4,5,6,2,2,1,1,0,0
68,56,12,9,2,0,2,3,6,2,1,2,0,1
40,36,11,8,5,3,4,6,3,2,0,0,2,2
37,25,9,6,4,2,6,6,3,2,1,1,0,0
36,30,8,8,2,3,4,5,2,2,1,1,2,1
48,45,9,7,3,2,5,6,3,3,1,1,0,0
38,28,9,7,4,3,4,3,3,2,1,1,0,0
59,68,13,16,5,9,4,6,4,3,3,2,0,1
23,36,6,8,2,3,2,2,2,3,1,1,0,0
173,138,33,24,12,9,20,19,5,3,3,2,1,1
50,46,11,11,5,6,3,3,3,3,2,1,0,0
76,80,12,11,4,3,6,7,5,4,2,2,0,1
96,121,23,27,12,15,19,20,4,5,2,4,0,1
100,57,21,13,11,6,5,6,4,3,1,0,0,1
46,37,13,12,7,8,5,6,2,1,1,0,1,0
52,79,11,18,4,8,5,4,3,4,1,0,1,4
54,66,12,14,6,8,6,6,3,4,1,1,2,1
83,80,19,17,6,7,10,10,5,4,2,2,4,3
56,44,12,9,6,4,6,6,1,2,4,2,0,1
69,61,13,13,6,7,9,9,2,2,1,1,1,1
33,46,8,11,4,6,3,3,2,4,1,1,0,0
49,34,13,7,3,0,3,5,2,1,1,1,1,0
25,26,6,7,2,3,5,5,2,2,1,1,0,0
31,47,6,7,2,2,1,1,1,3,1,2,0,1
37,40,8,9,3,3,6,6,3,3,1,1,0,1
112,95,24,21,14,11,17,16,3,2,5,5,1,0
63,76,9,12,3,5,6,6,2,1,0,1,2,1
45,75,6,14,0,4,3,3,1,3,1,2,0,1
76,92,15,17,6,7,11,11,2,3,2,2,1,1
35,42,6,7,1,1,4,4,1,2,1,2,0,0
50,48,11,12,5,5,3,3,4,4,1,1,0,1
26,19,6,5,2,2,4,4,2,1,1,1,0,0
39,34,8,9,4,4,3,2,3,2,1,1,1,1
57,77,12,18,5,5,12,12,1,1,2,2,0,0
56,37,13,11,6,4,8,8,2,1,1,1,0,0
48,39,6,5,1,1,3,3,2,2,1,1,2,1
60,35,13,8,3,4,2,3,3,2,1,1,3,0
56,55,14,14,7,8,4,4,4,4,1,1,1,0
74,72,16,16,6,6,11,11,3,3,1,2,1,0
27,28,6,6,2,3,3,4,2,1,1,1,0,0
50,42,9,8,2,1,4,4,2,2,1,1,2,1
26,26,6,6,2,2,3,4,2,2,1,1,0,0
41,36,8,8,3,3,5,5,2,2,1,1,1,1
66,48,16,13,10,8,3,4,3,1,1,0,1,2
46,42,9,7,2,1,3,3,3,3,1,1,0,0
103,95,25,21,8,5,12,12,2,2,2,1,0,0
41,34,9,7,5,3,3,3,2,2,2,0,1,1
129,130,26,26,9,9,20,21,3,3,2,2,1,2
41,47,8,9,1,1,2,2,2,2,1,2,1,0
44,49,11,13,5,6,7,7,2,3,1,1,2,2
90,107,13,20,5,10,5,5,4,3,2,4,1,1
47,43,10,10,2,1,7,7,2,2,1,1,1,1
27,34,6,8,2,3,4,4,2,2,1,1,0,1
41,29,10,7,5,3,3,3,3,2,1,1,0,0
34,54,6,10,1,2,3,3,4,3,1,1,0,1
93,61,14,9,5,2,8,9,4,3,2,1,1,1
49,74,9,14,2,2,4,4,4,4,1,2,0,1
51,46,9,7,2,1,3,3,3,1,1,1,0,1
40,55,6,8,1,1,5,5,4,3,1,1,0,0
21,50,7,14,4,8,7,7,1,2,0,0,1,2
47,41,8,9,2,3,3,3,3,2,2,0,0,2
65,46,14,9,5,4,7,7,2,1,0,0,1,1
45,42,11,9,5,6,6,7,2,2,0,0,0,0
31,44,5,8,0,2,3,3,3,3,1,1,0,0
32,47,8,11,3,5,5,5,2,2,1,1,1,2
29,15,7,5,3,2,3,3,3,2,0,0,0,0
140,104,32,23,6,4,22,22,7,3,2,2,2,2
42,38,8,9,1,3,6,6,2,2,1,1,3,2
132,126,28,27,6,8,17,17,7,7,0,0,0,0
36,32,8,8,3,3,4,4,2,3,1,0,1,1
121,87,23,23,6,4,11,11,4,4,4,1,0,0
56,47,12,11,5,4,5,4,4,3,1,1,1,2
30,30,8,8,4,4,6,5,2,2,1,1,0,0
52,43,9,8,0,1,3,5,3,2,1,1,1,1
42,54,11,13,4,5,7,7,3,4,2,2,1,1
86,70,17,10,4,2,2,2,5,5,2,3,0,0
50,49,9,8,2,1,4,5,3,4,1,1,2,1
38,53,10,15,5,9,8,9,2,2,1,2,0,0
59,54,11,8,2,0,3,3,5,4,2,1,1,1
117,111,22,22,10,9,11,11,5,4,4,3,2,1
36,45,5,8,0,1,2,4,2,2,1,1,0,0
111,133,21,26,9,11,15,14,3,5,4,5,0,1
79,56,15,12,3,3,5,5,3,2,1,1,2,1
28,23,7,6,3,2,5,5,2,2,1,1,0,0
136,114,23,19,8,8,8,8,2,3,3,2,2,1
40,49,9,9,4,3,4,4,2,3,2,2,0,0
73,80,18,14,10,7,3,4,3,5,3,1,0,1
155,138,28,26,14,14,20,20,6,6,3,2,2,2
35,35,7,8,3,3,1,3,2,2,1,2,0,0
34,36,7,9,4,4,6,6,1,3,1,1,0,0
45,46,6,7,1,0,3,3,1,2,1,1,0,0
79,95,17,18,2,5,11,11,1,3,1,1,1,1
73,81,18,17,10,8,5,4,5,5,0,2,2,1
54,57,11,12,2,4,6,6,3,3,1,2,2,2
113,127,25,24,13,9,13,15,3,3,4,3,1,2
45,36,10,8,5,2,3,4,2,3,1,1,0,0
